"ID","X (km)","Y (km)","ServiceTime (min)"
1,4.91024512797594,0.890372835565358,20
2,6.82987052714452,1.30751208867878,20
3,6.06331759365276,8.79388509085402,20
4,8.97259657969698,6.52040252229199,25
5,3.07492890860885,0.281480583362281,25
6,5.42465554783121,1.31063067819923,35
7,7.35916769597679,1.57595142023638,35
8,1.56152101000771,4.73476128652692,25
9,6.82451540837064,7.50697880750522,25
10,8.80779490340501,8.40283919125795,20
11,3.66680132923648,8.75405560946092,25
12,0.330144132021815,0.110687566921115,25
13,5.19780053058639,0.41569180553779,35
14,1.12714397488162,2.11358914151788,30
15,9.02385278139263,7.26182851241902,25
16,2.19971668673679,7.94119044905528,30
17,6.2347650132142,6.33692966075614,30
18,3.63139717373997,1.49760518921539,20
19,7.88599854335189,4.85927834641188,30
20,9.53639274695888,7.48943127924576,20
21,6.86537295812741,2.656033502426,20
22,0.109916639048606,7.58678108453751,30
23,9.57786793354899,1.96006852202117,35
24,4.9810330895707,3.77432000823319,20
25,5.40793451713398,5.60318920062855,35
26,0.59833055594936,4.52641472686082,25
27,1.61126879742369,8.86163087328896,35
28,7.57993698818609,5.88786631124094,30
29,3.22599776089191,0.682992786169052,35
30,6.18448045104742,1.30542241036892,20
31,5.93928179237992,1.46773063344881,20
32,0.481248337309808,8.6031669517979,30
33,3.9381199865602,9.49276015395299,20
34,3.11598118860275,8.96443295525387,25
35,4.32680421741679,1.13651731051505,20
36,3.59491006471217,7.93385952012613,25
37,7.46932842768729,0.0431777210906148,35
38,9.52456215396523,6.98139909654856,30
39,2.19007093459368,5.06966484710574,35
40,8.26737035065889,2.69444103119895,25
41,0.274756415747106,6.34649808518589,30
42,9.47684550657868,9.97656602412462,30
43,9.78273666463792,5.05074343876913,20
44,8.13566470053047,9.33232999639586,25
45,6.68295187875628,1.91208887146786,35
46,2.97704186756164,4.84762544510886,35
47,8.5317975259386,6.34125648066401,20
48,8.46250320551917,2.02303132042289,25
49,3.77476619090885,4.29601910756901,35
50,8.67635844741017,6.70688453828916,30
51,5.37293540546671,8.21587861981243,25
52,5.77537083765492,3.58691193396226,35
53,0.156519564334303,6.18271555984393,35
54,9.11262489156798,3.47069602226838,35
55,6.39825749909505,7.55966565106064,20
56,5.54048931924626,5.65426904708147,25
57,6.80059362435713,6.27588032977656,30
58,9.39961823867634,3.92214556923136,30
59,1.82285688119009,6.58381888410076,25
60,4.44765886291862,6.83106247335672,30
61,2.98281367635354,7.7632555551827,35
62,4.51972152572125,7.67656422685832,20
63,9.10457347054034,0.110934360418469,20
64,7.74058116134256,2.30813289992511,25
65,6.8062029290013,6.97714437264949,25
66,6.2978654447943,9.03948790160939,25
67,4.00093509349972,0.889520738273859,35
68,0.545396546367556,6.62700216518715,20
69,6.43974790116772,6.41757260542363,30
70,2.19813041388988,9.33884687488899,20
71,5,5,0
