"ID","X (km)","Y (km)","ServiceTime (min)"
1,8.90803800430149,9.73590466193855,25
2,3.00632366910577,9.80258395429701,30
3,1.01898519555107,0.727123722899705,30
4,1.90689533017576,4.61705907247961,25
5,2.57666680263355,9.30817308370024,35
6,2.72624538047239,1.30190584808588,35
7,0.0727951503358781,8.59063123119995,20
8,9.1790635837242,5.20018735202029,35
9,8.4050816623494,2.24378655897453,20
10,3.77059336286038,4.27132410695776,30
11,5.02039992250502,7.62412854935974,25
12,3.32168674794957,5.9382830420509,30
13,7.85535226110369,7.19509370625019,35
14,7.81624939991161,2.84091336419806,35
15,2.86652230657637,4.41674972185865,25
16,3.87615817133337,7.5138835189864,20
17,5.84658698644489,9.34092341689393,20
18,9.94150223443285,0.714133388828486,20
19,8.35735885892063,3.89918048400432,25
20,7.26855342742056,1.27625434426591,20
21,4.07429949846119,9.78706541005522,20
22,9.5852635265328,1.61171129206195,25
23,8.0196490092203,1.15898978663608,20
24,7.04851950518787,7.86069729132578,20
25,7.43434723000973,9.05293547548354,20
26,0.411616840865463,5.99870102247223,30
27,0.558531857095659,3.00136657431722,30
28,8.96790414117277,2.26046127732843,30
29,6.21500158915296,6.3842404820025,20
30,7.1561091253534,2.79024854302406,25
31,0.0645972532220185,4.71430473960936,35
32,1.50810371153057,9.22835612669587,35
33,3.90337652293965,4.47039629099891,20
34,7.14161876123399,1.76126699196175,35
35,2.90325599722564,4.64907581685111,25
36,8.37331550894305,8.6713677062653,20
37,8.09496423229575,8.20635310839862,20
38,1.81867694249377,9.45926673477516,20
39,6.15423773881048,5.12540388619527,30
40,0.98172070691362,1.05226350249723,20
41,2.7517956495285,9.12915701977909,20
42,7.80145775992423,9.89705915795639,20
43,4.37542198225856,5.4518087557517,20
44,2.21972281346098,4.12231551017612,20
45,5.73065859032795,5.69187722867355,20
46,7.80486597446725,9.35180360917002,30
47,1.55522431246936,4.78674574755132,30
48,8.47129767062142,4.44759102305397,30
49,2.48301811050624,3.35506540024653,30
50,8.02099082618952,0.619698725640774,35
51,1.0699037485756,5.82350987708196,25
52,5.79044283600524,1.72415588283911,25
53,0.623896184843034,8.39626242173836,20
54,0.907182868104428,2.81323125585914,30
55,2.99951496301219,7.92136813048273,25
56,6.40830152668059,7.29115832597017,35
57,4.92609065724537,8.40376283740625,25
58,5.55314179975539,4.94808007031679,25
59,0.584233943372965,9.58429436432198,25
60,3.42911960789934,0.768314378801733,30
61,6.80054666940123,6.39469825197011,20
62,4.3438574927859,8.47690366907045,20
63,2.52121420809999,5.61875630170107,30
64,1.4642827026546,5.8387052314356,30
65,6.22130993520841,9.39763181842864,35
66,5.79677405068651,3.04402521578595,25
67,5.56677608285099,4.7445739316754,20
68,0.2434884570539,8.29457030398771,35
69,3.54189245030284,1.5667472477071,25
70,3.77888964023441,9.31832061614841,25
71,0.258919151965529,1.85956565197557,20
72,6.76427339902148,2.92823452502489,25
73,0.550569642800838,2.5639015971683,35
74,0.432647177949548,1.10538738546893,25
75,0.0553221069276333,0.758171298075467,20
76,2.06780816894025,0.385264467913657,20
77,9.13408516673371,9.21931521734223,20
78,3.41096192831174,7.34411330427974,20
79,3.59174565644935,2.76294294511899,25
80,8.66259583970532,3.515303095337,20
81,5,5,0
