1	5.637	2.806	35
2	7.312	6.429	30
3	0.006	9.588	25
4	6.284	5.371	20
5	3.707	4.315	20
6	0.858	7.241	25
7	6.762	1.741	25
8	6.092	3.203	25
9	0.961	3.88	30
10	3.989	0.545	35
11	0.983	2.779	30
12	7.946	7.155	35
13	8.176	3.285	25
14	4.05	6.015	20
15	0.026	5.239	35
16	6.086	8.605	25
17	5.923	5.328	25
18	9.102	1.114	35
19	3.94	7.759	20
20	9.642	0.629	30
21	2.551	7.053	20
22	1.408	0.493	30
23	5.253	7.813	35
24	4.541	7.841	20
25	5.217	5.526	30
26	0.857	8.551	25
27	5.975	2.099	30
28	6.835	2.301	20
29	5.494	6.734	35
30	6.202	4.448	35
31	2.962	6.601	20
32	2.845	0.778	25
33	6.02	3.432	30
34	1.677	8.075	20
35	9.174	3.49	30
36	9.909	0.521	25
37	7.477	8.633	30
38	4.925	5.569	25
39	9.328	9.1	20
40	6.17	7.613	35
41	3.917	5.455	35
42	1.964	4.779	30
43	7.201	3.474	30
44	9.342	5.682	20
45	6.926	9.508	20
46	8.886	2.614	35
47	2.287	1.068	25
48	5.466	2.538	35
49	2.07	1.809	25
50	5.37	5.314	35
51	9.693	8.023	35
52	8.032	4.795	25
53	2.04	1.774	30
54	4.006	3.971	30
55	8.291	8.142	35
56	4.411	9.414	35
57	3.951	1.733	25
58	0.309	3.549	20
59	1.359	7.05	20
60	6.772	9.592	25
61	0.625	4.278	35
62	9.975	1.359	20
63	1.138	8.137	30
64	6.253	8.068	35
65	0.256	9.081	30
66	0.687	7.036	30
67	1.883	4.588	35
68	8.002	0.816	35
69	8.348	7.307	20
70	7.247	9.327	25
71	5	5	0
