"ID","X (km)","Y (km)","ServiceTime (min)"
1,2.58171856636181,3.93145435024053,30
2,2.16661613434553,6.30945034092292,25
3,2.89545416366309,4.75444245617837,25
4,0.731017645448446,0.926391438115388,35
5,1.46503747208044,8.02180460188538,35
6,6.97019479237497,7.82311471411958,30
7,4.58850369788706,1.13479564199224,35
8,0.663247636985034,2.15612549334764,30
9,0.757229831069708,8.54904350824654,25
10,9.70024614827707,2.7862978191115,25
11,0.836981392931193,9.91209919797257,25
12,5.89658606331795,2.92716576484963,20
13,0.6688591116108,3.44487143214792,35
14,5.87369241053239,7.77112849755213,30
15,5.08783548371866,8.39307529153302,20
16,3.84756234940141,5.25528084486723,25
17,5.39813434705138,8.32346103386953,20
18,9.95356406550854,5.51001264713705,25
19,4.54174752812833,5.3970594285056,20
20,6.27635123440996,7.27609898662195,35
21,3.44011735869572,2.5690966937691,25
22,6.24493022914976,6.53552668169141,20
23,9.90476848790422,0.865982144605368,20
24,0.197878242470324,2.95904616592452,20
25,1.64230910362676,6.74732917919755,30
26,0.668451122473925,6.11283640610054,35
27,8.15202373079956,5.04311568336561,25
28,2.67316293669865,4.98865560162812,35
29,4.63451398536563,1.53036523610353,25
30,5.61524630989879,5.81678010523319,35
31,3.75807197066024,0.530558135360479,20
32,1.65283703478053,0.835448638536036,25
33,0.803241149988025,1.9449867028743,35
34,2.11292913416401,5.06554715102538,20
35,4.385707359761,8.06699241278693,35
36,0.585474406834692,5.42413884075359,35
37,7.39495649700984,1.56449616653845,30
38,6.34359114104882,5.88481307961047,30
39,0.798444068059325,4.46010222192854,30
40,3.28035240061581,3.82461579283699,20
41,1.8706509610638,7.17130115255713,25
42,0.77013507951051,8.01818627398461,35
43,5.47618782846257,0.0824627373367548,25
44,2.96357773477212,9.32349797338247,30
45,8.22630453621969,6.10946891829371,20
46,4.39673520391807,2.56822624709457,35
47,2.48148739337921,5.1647826959379,20
48,1.70880727702752,0.906302232760936,20
49,4.48514601681381,0.32111887820065,25
50,0.503417321015149,7.94199911877513,20
51,5.49902575323358,2.13458848884329,35
52,9.17966741370037,3.1258152727969,25
53,4.16427534539253,3.10199031839147,30
54,4.75235156947747,6.01498149335384,25
55,8.08225766057149,2.4639411456883,25
56,4.12336851935834,5.4640721087344,20
57,9.4046398694627,2.90215266402811,20
58,4.35561570571736,4.52440004562959,20
59,5.8635878469795,4.59162438986823,35
60,6.31883242167532,6.80081461323425,35
61,6.57685544807464,7.9527971544303,35
62,8.6030202335678,0.753749560099095,30
63,3.98123439401388,4.49089333415031,30
64,8.4854032844305,7.02294843969867,25
65,8.11998292570934,2.78175375657156,20
66,3.61883365083486,1.94147383328527,30
67,7.11758268065751,7.47993359807879,30
68,8.58898061094806,1.06530144810677,20
69,5.72124042315409,8.42587277758867,25
70,4.1475794930011,7.40773154422641,25
71,9.26210511708632,4.43459506612271,35
72,5.7282025530003,3.67139966925606,25
73,6.45501278573647,8.06284579215571,20
74,8.29088096041232,4.1823907266371,20
75,3.46402660477906,4.91262032650411,25
76,8.6071802675724,5.51608108915389,35
77,3.16492597572505,3.95608393475413,25
78,0.674664180260152,9.40104735083878,30
79,4.35261575505137,1.8053896445781,30
80,2.59809513110667,7.86053627030924,20
81,4.25042319111526,1.28265154547989,25
82,9.23468778375536,1.27691523637623,20
83,5.71958555607125,7.77732335263863,20
84,3.49226442864165,4.2015036358498,25
85,7.95645815087482,7.15901933144778,25
86,4.71767710288987,1.53304110746831,20
87,6.5336291748099,0.882366294972599,30
88,4.72429442917928,2.05026938347146,30
89,7.69920462509617,0.211840928532183,20
90,4.60133963963017,5.95401492435485,35
91,5,5,0
