"ID","X (km)","Y (km)","ServiceTime (min)"
1,6.36560080107301,0.0653384113684297,25
2,7.88517845328897,8.29291997244582,35
3,8.29741574125364,4.42967866081744,25
4,6.6595266526565,6.42718613380566,25
5,0.129431183449924,2.56758110364899,35
6,8.18728144979104,9.42372289253399,25
7,2.18796460190788,6.00355614442378,20
8,3.59867103630677,2.4265744863078,30
9,4.71964839380234,3.22560868924484,30
10,4.08377485582605,4.10716683370993,25
11,8.96289688767865,8.59641002025455,20
12,0.732428259216249,5.86104166693985,35
13,4.58563999505714,5.23248884361237,25
14,8.34452606271952,9.16998592205346,25
15,1.92637204891071,9.39179649809375,35
16,0.329968840815127,1.68641165830195,25
17,5.14459352008998,5.83541661733761,35
18,7.90126618463546,6.40453371219337,30
19,7.91292000329122,6.54052648693323,20
20,8.22455938905478,6.75236406736076,30
21,9.30673934752122,6.28474216908216,30
22,6.70205471804366,2.46248865034431,20
23,5.5907083908096,8.35756290238351,35
24,2.96232849359512,3.77564657246694,35
25,9.28339684847742,6.49795430246741,25
26,9.11079243989661,3.7712724506855,20
27,3.07168046478182,3.9923271490261,25
28,5.4491348657757,5.33339971443638,30
29,5.11114035267383,6.79758502170444,35
30,8.84750050259754,7.61466942029074,25
31,3.21684715570882,3.33324928069487,30
32,2.34095551539212,1.31803239695728,30
33,3.63519201986492,9.7254405845888,30
34,5.04487378755584,2.06156307831407,30
35,9.17303269729018,2.26718416903168,35
36,4.99372905585915,5.80869180383161,35
37,0.405929868575186,4.42237873096019,30
38,3.85415307246149,6.72522637760267,30
39,6.47277045762166,0.267453680280596,30
40,8.32474360009655,4.64043661952019,20
41,7.59151955135167,2.82159453025088,25
42,7.95537886442617,0.294354986399412,30
43,2.2942830901593,5.71303999749944,35
44,4.70824151998386,3.28066115966067,25
45,4.44070551311597,1.44893830176443,25
46,0.738075815606862,6.62792953196913,20
47,6.2807191349566,1.96852084714919,25
48,0.460155971813947,4.90854219067842,30
49,2.1213082713075,5.36377832759172,30
50,8.55967329349369,4.78859523311257,30
51,1.95925255306065,5.72042648680508,35
52,6.1920964368619,3.8293044664897,35
53,8.77575050340965,7.86565797403455,20
54,7.17308695893735,0.337921851314604,35
55,2.47268052771688,3.44569700071588,35
56,5.68892541574314,4.49201644165441,30
57,3.22075818199664,6.02245485410094,35
58,1.89924533711746,9.7399018262513,25
59,2.13257008232176,2.8169706906192,25
60,6.97085435735062,2.59307872038335,25
61,2.65973351430148,2.16069743968546,25
62,0.161455206107348,7.34249973436818,20
63,7.16537757776678,9.75760168861598,20
64,6.27370507922024,5.52552633685991,35
65,4.6304131182842,2.60953241260722,35
66,0.0275307195261121,8.95444191293791,30
67,8.77246057149023,2.78071609791368,25
68,1.44472244661301,9.07106140628457,30
69,2.8380335168913,9.02980614453554,20
70,8.55335980886593,7.42907877545804,30
71,0.0179086741991341,3.64995681447908,30
72,8.79048435715958,0.332204177975655,20
73,1.11124446615577,4.28902462357655,30
74,8.11535517917946,9.575860647019,35
75,9.02821794617921,2.63631711481139,30
76,9.0270853927359,5.61555543215945,20
77,8.42802036320791,4.36665633926168,35
78,4.36043654102832,5.28064357349649,20
79,9.26641073776409,4.37183781992644,35
80,3.63214265555143,9.68984195729718,25
81,3.90798367094249,3.28725168015808,35
82,1.21732634259388,7.69223549636081,20
83,9.31532585294917,0.637896812986583,20
84,3.18506942363456,9.75465991534293,35
85,1.54690319439396,8.76206960063428,20
86,8.88139171758667,0.285329192411155,20
87,8.44120628433302,1.15628983592615,20
88,3.6583762941882,7.93214084114879,20
89,2.6440420653671,0.430502730887383,25
90,9.67110915808007,4.34673490235582,20
91,3.8950365758501,1.27587422030047,20
92,0.411412483081222,2.06983422860503,35
93,6.3825658429414,1.70596547657624,35
94,3.70589351980016,6.25107257626951,25
95,0.867168435361236,9.4730427628383,30
96,6.63229137891904,9.3250873638317,30
97,7.91408836143091,5.66635031951591,35
98,8.38546328945085,7.31244321679696,25
99,5.74850253993645,1.81892147054896,35
100,7.50716384034604,4.43485652562231,35
101,5,5,0
