"ID","X (km)","Y (km)","ServiceTime (min)"
1,0.651636449620128,0.647124934475869,25
2,2.77436177013442,6.76612401846796,25
3,6.00410687504336,7.35371692571789,20
4,2.73144482402131,1.11299667274579,25
5,9.41489053424448,0.466546178795397,35
6,7.99276450881734,1.30910312291235,35
7,0.899149521719664,8.80956365261227,20
8,3.92770775826648,8.39725489495322,35
9,1.74849975621328,8.68142720079049,20
10,4.56753087230027,0.333829261362553,20
11,4.817654856015,1.07906995574012,30
12,1.42861927626655,5.49296889221296,35
13,0.344195053912699,1.09317742520943,25
14,2.02051959466189,7.22590516321361,20
15,2.64258587034419,7.25010275607929,35
16,7.44757669512182,7.89521862752736,30
17,3.53446902241558,6.17478244705126,20
18,8.77193653490394,5.03007366321981,30
19,1.35480623925105,4.56149423029274,35
20,5.70409286068752,0.346658024936914,30
21,4.12244421662763,2.0963884331286,35
22,2.25636233342811,3.42787279281765,35
23,7.97575300792232,5.45594800729305,30
24,3.98676399607211,7.6948441634886,35
25,5.91562685091048,4.2876468366012,25
26,9.06964443158358,6.86461671022698,30
27,3.84809852112085,5.21868988405913,25
28,3.71891611954197,7.96536368317902,20
29,3.74291895423084,9.03052028268576,35
30,1.82152949739248,4.32457163929939,30
31,0.419345374684781,3.3194047329016,35
32,2.61202743742615,9.17114556068555,30
33,3.04963026428595,2.09279712755233,20
34,1.78527892567217,8.12734744744375,25
35,5.58146395953372,3.00712818279862,25
36,3.71059665456414,5.72182454401627,30
37,6.4281034655869,3.86782174697146,20
38,9.24115872010589,2.79481674544513,35
39,2.59350447915494,2.6004286762327,25
40,2.39350285148248,9.59383608773351,25
41,8.48965338198468,6.34132584789768,20
42,6.99011598480865,0.818772569764405,25
43,8.84429610334337,9.26206240663305,25
44,2.09242900833488,8.90942530473694,35
45,5.28550479095429,9.12085010670125,20
46,2.28069715900347,7.18498562229797,20
47,1.02115364745259,6.82527713244781,35
48,1.02061887038872,5.55186460493132,25
49,1.50018108543009,4.01709435740486,20
50,1.16709932452068,8.63837790442631,30
51,6.26661308808252,0.744139486923814,20
52,5.156486320775,2.8328448580578,25
53,6.70773005578667,1.62637435365468,20
54,8.61331310356036,7.63896584510803,35
55,6.36687284568325,1.16375716868788,25
56,5.70006529800594,1.67471821419895,25
57,8.94844278227538,4.75883521372452,20
58,2.75015817489475,0.0578844198025763,20
59,4.90434975130484,9.7441329038702,25
60,9.46826610947028,1.14147758577019,25
61,1.42462477087975,0.807743088807911,25
62,1.74120709765702,3.22919440921396,35
63,8.86910459725186,1.18785094935447,30
64,5.0769407232292,9.85772469080985,35
65,1.90409639151767,4.04147643828765,35
66,5.62036618357524,2.41781906457618,30
67,5.47679754905403,3.54878908256069,35
68,8.93743748776615,1.53240084182471,20
69,7.04780648928136,2.87547626299784,35
70,5.61151839792728,2.56672147195786,35
71,4.47658210294321,1.57690250780433,30
72,1.05691165430471,0.297716464847326,20
73,6.58082008361816,8.11628371709958,25
74,1.68128954712301,5.79172815196216,35
75,4.86573108937591,5.76731939567253,35
76,1.67834845371544,7.01486865291372,30
77,1.29795962478966,0.637662003282458,20
78,4.16056700283661,5.02482898533344,25
79,2.55846069194376,3.83949951035902,20
80,6.93765950156376,4.26416348433122,30
81,2.49083918984979,5.44390162220225,25
82,9.58213798934594,6.43638206645846,35
83,7.64405156485736,7.91192386765033,35
84,8.4136981330812,8.46853397553787,30
85,8.75609933631495,0.726263104006648,30
86,0.0961554888635874,8.60110642388463,35
87,0.361168670933694,9.56164636649191,35
88,2.85924633033574,9.26419156603515,35
89,0.80531561281532,0.539636595640332,25
90,9.68794667627662,2.46409463929012,35
91,5.6456246948801,4.87369669834152,20
92,9.84704897738993,1.0006338218227,35
93,8.36638825945556,1.95159256691113,35
94,8.80193851189688,2.13571524713188,35
95,2.44424738222733,2.07682232605293,35
96,7.32067207340151,0.287714265286922,30
97,4.98606006382033,2.34566427534446,20
98,5.03376291133463,1.07185220113024,20
99,5.68116238573566,2.77315790066496,30
100,6.52677042409778,6.96021954528987,20
101,5,5,0
