"ID","X (km)","Y (km)","ServiceTime (min)"
1,2.88693242240697,0.282371218781918,35
2,4.27234515780583,8.62138818949461,20
3,1.32784375688061,1.7742281104438,20
4,4.68888859497383,6.59622746752575,30
5,0.514836322981864,4.55581671092659,20
6,4.83534810133278,3.15793792251498,35
7,3.490731860511,1.67213704204187,30
8,8.77943760482594,4.29882332216948,25
9,9.57522455370054,4.35299002565444,25
10,3.27358053298667,9.98813308309764,30
11,2.88251393241808,8.05156203918159,35
12,9.74585211602971,3.3691137121059,35
13,2.62172886403278,5.07219970459118,30
14,8.06365065742284,2.90489595383406,30
15,9.97293636668473,5.54588325321674,35
16,8.58123119222,2.65910958871245,35
17,0.251586968079209,9.45077045354992,20
18,0.389354524668306,1.26765631139278,25
19,5.5666848202236,4.55688889371231,20
20,2.19660270027816,6.54302526731044,30
21,7.46814439538866,6.12352547002956,30
22,5.48451942158863,5.68944267230108,30
23,3.16101830685511,0.236329433973879,25
24,1.98190840892494,8.83386893197894,35
25,8.81732020992786,5.12261637486517,30
26,1.61363870836794,6.70730007812381,35
27,7.89716308237985,2.23625832237303,35
28,9.21758247772232,1.02729415055364,25
29,5.21260639186949,1.10473620006815,25
30,0.203643825370818,3.75896577723324,25
31,1.21535250218585,8.41916731325909,30
32,2.20305431401357,5.38620322709903,25
33,6.26784958876669,4.91406876128167,35
34,7.16503412462771,9.87831338075921,30
35,3.74187414767221,8.27752581331879,35
36,4.30000867228955,1.46671165479347,35
37,1.8782216636464,1.81809379486367,25
38,1.7068098206073,4.07244702801108,30
39,5.60121854767203,0.0814834819175303,25
40,9.52005691127852,7.86297707818449,25
41,7.18828025972471,5.64716395223513,20
42,6.11078579211608,2.65264114132151,30
43,4.68449970474467,8.27212975826114,25
44,0.259514320641756,3.24715558206663,20
45,8.01994697889313,9.94529931340367,20
46,3.29534132033587,2.39496344001964,30
47,0.0601890846155584,8.12511944910511,35
48,9.42850269610062,0.366195442620665,35
49,7.69887712784111,8.55527029372752,25
50,9.76159376790747,0.0116199813783169,30
51,2.8400175482966,2.69030461087823,25
52,7.48254963662475,4.61208982625976,25
53,6.12767340848222,6.37901386246085,25
54,5.12801430653781,0.973528381437063,35
55,8.74437238555402,3.17276554880664,35
56,0.132819041609764,5.75807736022398,30
57,5.55495660053566,6.63508058292791,25
58,9.24096579663455,7.91351313237101,35
59,5.35429883049801,1.18293810170144,30
60,2.27849250426516,2.31169059406966,30
61,0.0426723924465477,3.50582031533122,25
62,6.7474200646393,4.58335949108005,25
63,1.11760105704889,0.721909771673381,35
64,1.14785871468484,2.43369071977213,30
65,7.73117371369153,5.18254502210766,30
66,7.25970957195386,5.01254438888282,30
67,0.783975780941546,6.74529788084328,25
68,0.0510848499834538,1.99540129397064,25
69,4.55259998561814,5.22952783387154,25
70,9.89025634946302,2.46978639159352,20
71,6.19448245270178,2.615110501647,30
72,2.37372878007591,8.01221817964688,35
73,3.61664640251547,4.05676354188472,35
74,7.42622322868556,2.66299674520269,20
75,1.97317335521802,0.502015422098339,25
76,0.262142333667725,8.11852451646701,25
77,0.719839727971703,4.11933311028406,20
78,5.81832582363859,5.89451455278322,35
79,6.04207064723596,0.379020404070616,35
80,9.82604904100299,2.87367034470662,25
81,5,5,0
