"ID","X (km)","Y (km)","ServiceTime (min)"
1,6.38105145189911,5.62598453834653,35
2,5.54493116214871,5.79329037806019,30
3,7.66329948091879,8.24690353590995,20
4,0.968612944707274,1.98444477515295,20
5,7.48016487574205,6.18989635026082,35
6,8.75217987690121,2.24564614938572,20
7,0.0766859552823007,0.252237301319838,25
8,9.34916985454038,7.56505124736577,20
9,4.06965658068657,6.38156944653019,20
10,7.88763389689848,0.578689130488783,35
11,9.76127624511719,6.73797813244164,30
12,3.3340254588984,6.91544770728797,25
13,7.87214820971712,7.45228959713131,30
14,0.893609160557389,1.24061870621517,30
15,0.436999020166695,1.5117178671062,25
16,5.14933738159016,1.77430625306442,20
17,0.480893275234848,0.0886946776881814,35
18,0.891961276065558,6.33788643172011,35
19,6.88325521536171,3.72750885086134,30
20,0.348385337274522,2.77720049023628,25
21,4.30910924449563,1.72508500749245,30
22,7.59294051211327,2.03711141366512,25
23,8.31796954618767,2.21870881738141,35
24,3.82462516892701,2.53431504592299,20
25,6.15554818883538,1.70097689377144,30
26,3.44986650394276,9.21676764031872,30
27,5.32278774073347,3.45313458470628,30
28,2.60009106947109,0.851092091761529,30
29,5.72860622312874,3.77817805157974,35
30,9.05846678419039,5.4334351955913,35
31,5.66021878505126,7.87010926054791,25
32,0.564868177752942,3.20313527714461,30
33,1.02113745408133,8.38038518326357,25
34,3.28341855900362,9.98470485210419,25
35,9.90600507240742,2.13442992419004,20
36,7.14365339372307,4.37296491349116,30
37,0.789741838816553,3.78729996271431,20
38,6.14216449437663,9.65576708549634,20
39,4.93233672808856,6.41116502229124,20
40,2.69097654847428,8.06135333841667,35
41,2.93110862839967,9.19062188826501,25
42,4.75278300233185,0.586224480066448,30
43,9.64078546268865,4.77642855606973,20
44,4.2363210208714,6.96882788324729,35
45,8.44097095774487,0.446715094149113,25
46,9.53827351331711,7.56854316918179,20
47,2.8647352475673,5.91673724818975,30
48,5.4084939789027,5.10140463011339,30
49,5.81378317903727,4.52601766446605,25
50,2.56286894436926,0.254819660913199,25
51,8.78083968302235,9.61843609344214,20
52,8.82302387617528,9.87627439666539,20
53,9.87334684701636,6.34359558112919,35
54,1.01620901143178,4.25541346892715,35
55,6.18775002192706,2.66625905176625,35
56,7.0473376987502,0.805694879963994,35
57,1.48588430834934,3.30141563434154,25
58,8.90810591634363,8.94050102913752,30
59,1.62670300109312,3.06675198487937,35
60,1.21866469504312,4.0242384118028,35
61,9.77556857280433,5.73791397502646,25
62,6.271102654282,5.96988384379074,25
63,0.191994300112128,5.70017137564719,30
64,8.29164144583046,2.18071287963539,35
65,9.98877475271001,8.20126744452864,20
66,8.68095516227186,0.366557808592916,25
67,3.9691107487306,6.25582814915106,20
68,9.36241782503203,4.33478938182816,25
69,3.24772896012291,3.5692613851279,30
70,9.72447561565787,7.73667640052736,25
71,5,5,0
