"ID","X (km)","Y (km)","ServiceTime (min)"
1,1.0402936860919,2.39049473078921,30
2,7.58669548435137,8.13315622741356,30
3,4.14733785670251,8.08244503336027,25
4,2.2103567654267,5.89044747874141,20
5,0.0671869982033968,5.41866859653965,25
6,0.302505425643176,0.465476112440228,35
7,2.50101836863905,4.25855690613389,35
8,2.20494979294017,6.40639821300283,25
9,3.08080991730094,0.00656347954645753,20
10,9.0889258380048,8.66388360504061,35
11,9.3850277364254,1.01045170566067,30
12,4.91904604947194,0.957397413440049,30
13,1.68020266341045,7.77240371098742,35
14,1.88894553110003,0.295114114414901,35
15,1.91555221565068,3.42071880353615,35
16,5.03481938038021,7.86315873963758,20
17,0.811121538281441,1.13462525652722,25
18,7.94696550583467,3.50252757081762,35
19,5.71347230114043,3.30213881796226,30
20,9.68929607188329,6.96676669642329,35
21,8.7576876883395,3.53614302352071,30
22,7.05853160005063,4.0617906791158,25
23,1.15354677662253,3.08029898675159,20
24,1.60992347402498,9.59202934522182,25
25,3.35154334548861,6.90268852747977,30
26,9.88609185442328,8.85739511344582,25
27,9.14078942500055,9.35855139512569,30
28,5.35097180167213,7.44079901603982,20
29,2.46893692528829,8.38446156820282,30
30,9.22346818028018,7.99356783507392,25
31,7.5348961702548,8.93640292342752,20
32,9.03507313458249,8.31137002911419,20
33,6.51548156049103,3.70750101283193,30
34,0.2077916264534,8.71979765826836,30
35,0.958790276199579,8.007615969982,20
36,9.49586964212358,1.77284543635324,30
37,8.88176588574424,1.63277692859992,35
38,4.5623399131,9.44489105371758,30
39,7.86743860924616,4.44637601496652,35
40,2.01026756782085,0.783925901632756,20
41,3.12703200615942,9.85571624245495,30
42,5.29761809390038,0.158382183872163,30
43,1.82999437209219,4.94882507016882,20
44,5.32405641162768,4.26626244327053,25
45,3.48113585729152,3.80065433681011,25
46,5.1024816185236,7.36944383243099,20
47,7.92195686371997,2.79538352275267,35
48,4.41210551187396,6.56283871969208,20
49,2.86292243981734,7.79726102715358,20
50,9.33560322737321,7.22052505705506,25
51,0.304510646965355,9.82406044378877,25
52,8.48985600750893,5.43322717072442,20
53,4.43182719638571,6.59887838643044,35
54,6.32075233384967,2.75039361324161,25
55,7.79914357000962,3.96944124717265,30
56,2.80473912833259,5.5918457871303,20
57,1.23204056639224,9.80950295459479,30
58,8.93433186924085,9.64966776082292,25
59,4.05973301967606,2.18039868399501,35
60,7.55108230514452,3.93170869676396,20
61,1.10817262437195,8.71084483806044,25
62,3.38309313636273,6.915888634976,20
63,5.4649319103919,3.36751536931843,35
64,3.12132046790794,6.90481673926115,30
65,4.47294557001442,1.53450242243707,30
66,4.04281071387231,8.90398807590827,25
67,4.86564260907471,8.88446028809994,20
68,4.39168035285547,1.38003347441554,25
69,2.6686362712644,0.359492159914225,35
70,6.51877836557105,3.55017149820924,25
71,5,5,0
