"ID","X (km)","Y (km)","ServiceTime (min)"
1,5.46337227104232,0.99474259885028,35
2,1.95008994778618,1.54046742012724,25
3,3.20495689753443,7.29266624199226,20
4,6.91608932800591,4.72669267561287,35
5,9.67570829670876,1.15792007884011,20
6,5.55100081721321,2.60285547934473,35
7,0.98283372586593,9.07016983255744,20
8,1.33114165859297,7.80993873253465,20
9,8.31657430389896,6.45907782716677,35
10,2.74033985100687,5.20323287695646,25
11,5.91941031161696,9.49220440350473,35
12,7.59811039548367,4.68320977408439,25
13,8.05807520635426,4.61921581998467,30
14,0.88542650686577,9.5708885951899,20
15,9.20940778683871,0.593761447817087,20
16,1.23503281967714,6.87872669426724,35
17,4.948079676833,0.821666817646474,25
18,9.80742211220786,3.22109375149012,25
19,5.80144835403189,9.0074895019643,30
20,5.82113951677456,5.63540965784341,20
21,0.0266802264377475,2.71901450818405,25
22,8.97550163324922,8.48643540870398,35
23,4.3722825567238,1.63559865672141,20
24,0.255465488880873,8.70768782217056,30
25,7.97193341655657,6.18837054818869,35
26,6.1160701373592,6.72251884592697,25
27,9.85684545477852,3.98629139410332,20
28,2.65707401791587,5.49164423486218,30
29,1.25878216233104,1.42716804053634,20
30,7.22683320986107,8.45622749067843,25
31,5.91439743060619,0.0568060483783484,30
32,9.32636694982648,5.15901989769191,25
33,5.09034612681717,3.26020995853469,30
34,4.93974732002243,8.04638711735606,30
35,9.16072598891333,6.38484636787325,20
36,8.99008634267375,7.90015031350777,35
37,4.02743290644139,3.63552771275863,20
38,3.49582931725308,2.4921451904811,20
39,4.97955291066319,4.41929542692378,30
40,9.34929182054475,0.849177318159491,20
41,1.67773051653057,3.25424087001011,25
42,9.02347121154889,7.49735949328169,35
43,4.9227158469148,5.92858448624611,35
44,5.65716310869902,8.33827227121219,25
45,1.23295781202614,7.58428920060396,25
46,7.54530147416517,3.47114021424204,25
47,4.37593105249107,9.0767920576036,30
48,6.34694732958451,4.20871172565967,35
49,2.74012912530452,0.578442283440381,35
50,6.33131831418723,6.72481871210039,35
51,4.34864879352972,5.86395680438727,25
52,5.6452602497302,7.5335984909907,20
53,2.47051591286436,4.00004534050822,30
54,7.84288639901206,8.16087151644751,25
55,9.51841638423502,8.53807506384328,25
56,4.55953462049365,6.8162975506857,25
57,2.83772777765989,9.86893599620089,25
58,3.42663529329002,6.30302262725309,20
59,4.8585698986426,4.96866634814069,35
60,6.89739633118734,8.2984331343323,35
61,3.45660754246637,6.65857043582946,20
62,3.38154233060777,7.73348304908723,20
63,7.62613514671102,8.54593196650967,30
64,0.0678306678310037,6.19190223049372,20
65,8.97503605345264,9.3595801666379,30
66,7.9977619368583,5.87739902781323,35
67,3.60625884961337,8.84850312955678,30
68,9.11786153679714,9.18614759575576,20
69,1.52605408104137,0.197517010383308,30
70,8.89278447488323,9.98247810872272,35
71,6.58993059769273,1.23712329659611,30
72,9.35724608134478,5.42642453918234,35
73,7.0185886672698,3.80531461676583,25
74,6.11318997340277,4.73419066751376,25
75,3.58254839899018,9.71226134104654,30
76,0.603941555600613,1.26493621617556,20
77,7.52301283413544,5.56396758183837,35
78,3.18713896907866,2.77810890227556,30
79,5.80592998303473,5.36779401591048,35
80,7.20681418199092,6.83862233301625,25
81,5,5,0
