1	9.849	4.446	35
2	4.734	3.774	30
3	7.407	2.313	25
4	3.832	3.226	35
5	4.218	0.027	35
6	5.174	6.527	20
7	8.986	3.734	25
8	6.015	9.606	35
9	3.793	1.502	35
10	8.175	2.478	30
11	6.992	5.218	20
12	4.524	4.187	30
13	8.775	9.387	20
14	4.093	5.661	25
15	4.63	8.326	30
16	0.175	7.105	20
17	0.286	0.335	30
18	8.792	6.541	20
19	3.109	5.529	20
20	2.314	3.489	35
21	9.688	1.507	35
22	3.945	4.546	35
23	4.157	0.42	35
24	2.301	5.611	35
25	8.722	1.231	20
26	2.464	9.134	20
27	6.71	0.817	25
28	8.176	8.486	20
29	5.279	1.582	20
30	9.881	2.072	25
31	0.043	9.112	25
32	8.915	4	30
33	7.631	0.379	35
34	9.122	0.394	35
35	2.727	6.444	35
36	5.334	5.803	35
37	3.555	5.167	30
38	5.649	7.604	20
39	2.968	4.472	30
40	6.373	6.742	35
41	9.65	4.944	35
42	7.718	6.809	35
43	1.158	3.572	30
44	3.187	6.989	35
45	0.036	4.581	35
46	4.315	8.374	25
47	7.076	9.516	25
48	4.424	7.233	30
49	7.79	9.4	20
50	0.559	0.862	30
51	4.259	6.712	30
52	7.688	2.612	25
53	4.093	3.305	30
54	8.751	4.764	25
55	9.485	8.868	30
56	1.999	8.709	20
57	0.152	0.774	30
58	1.945	3.813	20
59	1.406	4.765	20
60	2.953	5.285	35
61	7.701	5.807	25
62	6.903	5.642	25
63	6.505	7.713	20
64	0.747	2.4	25
65	9.026	3.528	25
66	1.329	7.98	30
67	2.108	9.913	35
68	1.552	7.067	30
69	0.545	1.873	25
70	7.148	6.687	30
71	8.247	1.501	20
72	4.153	6.177	35
73	9.645	9.911	25
74	3.232	0.882	20
75	4.775	7.127	30
76	9.731	0.725	30
77	9.703	3.278	30
78	9.129	4.829	30
79	9.428	1.75	20
80	6.714	7.176	20
81	5	5	0
