"ID","X (km)","Y (km)","ServiceTime (min)"
1,1.26662511378527,1.48618585430086,30
2,6.93831057287753,5.79086140496656,20
3,8.80094764521345,4.77506299503148,30
4,9.68801858834922,9.6070169354789,25
5,3.17698028404266,1.57627865904942,20
6,0.453979892190546,0.0205775815993547,35
7,9.49943754589185,0.860273293219507,20
8,4.00208504637703,2.38918505609035,30
9,3.71284344932064,5.90526449494064,25
10,3.24154022848234,4.35348494676873,25
11,5.60770155396312,5.97216840600595,25
12,0.913142582867295,7.62081117834896,30
13,7.74883735226467,7.89204861503094,35
14,4.13061508210376,4.70843895571306,20
15,8.23627153877169,9.34225281933323,25
16,3.65933197550476,6.4586957055144,25
17,8.83123858133331,6.65627897484228,25
18,2.45355510851368,2.70417792955413,30
19,5.94524893909693,5.02791648730636,35
20,3.65887216525152,6.38165310490876,25
21,7.45536447502673,5.34609865630046,35
22,0.113449250347912,8.06940140901133,25
23,9.25059290835634,8.06592199020088,35
24,8.69512550067157,4.97163989115506,30
25,6.38616878772154,1.66165425209329,35
26,2.95088985003531,5.47377223148942,30
27,9.35575328534469,1.85009907698259,25
28,6.63063155952841,8.47412063973024,20
29,6.18219851981848,1.54381475644186,30
30,5.61209137551486,6.97753233136609,35
31,1.76157436799258,8.21393931517377,20
32,5.2092107036151,3.8725695386529,20
33,7.11753411451355,7.53594385227188,30
34,9.25892703933641,7.9900096100755,35
35,0.670519242994487,0.519411715213209,35
36,2.36690306570381,8.88509979704395,20
37,6.95405485341325,7.64760762918741,30
38,3.32264071330428,3.41600793879479,30
39,1.13306195475161,1.2306445511058,20
40,9.39782016677782,1.73528211889789,25
41,3.72087178518996,5.65935959806666,30
42,7.06058034440503,3.46349916420877,20
43,7.51002470962703,8.53956491919234,20
44,4.03755571227521,2.03340870328248,35
45,2.27361978031695,2.16345852706581,30
46,2.73286579642445,5.90784602798522,20
47,0.729208544362336,7.13518188800663,35
48,9.10408618161455,3.39589359238744,30
49,4.59842255106196,3.7532561714761,20
50,6.00472450489178,2.4317645537667,20
51,2.7565429196693,8.87737170560285,30
52,9.73215840756893,1.12777991453186,30
53,8.73161961091682,7.4236210458912,35
54,7.51179213169962,0.442845777142793,35
55,1.36125233257189,7.20649027498439,20
56,6.55204212293029,8.6323041585274,20
57,0.803786164615303,0.398764859419316,20
58,2.65310630202293,7.21131757600233,25
59,2.23805349087343,3.2683483697474,25
60,4.98866989044473,7.2644487535581,25
61,9.24211002886295,0.321743488311768,35
62,8.00580584211275,3.72234784765169,35
63,8.06108595337719,4.15885718306527,30
64,6.64286046521738,1.21231656754389,35
65,2.29822822613642,4.07248452771455,35
66,2.86321921041235,4.24385557183996,25
67,0.614723786711693,3.57479038415477,25
68,9.49580773944035,8.30057638930157,25
69,6.49938368238509,3.65814242744818,30
70,6.1792857083492,2.93699470814317,30
71,0.729069120716304,3.74506313353777,30
72,4.94374667992815,7.19548795837909,35
73,4.40830962965265,1.00653077010065,25
74,0.139170391485095,6.91715452587232,20
75,2.48682106146589,2.35637697158381,35
76,1.71046165749431,7.79742778977379,25
77,3.45438675256446,2.82059432705864,25
78,4.56405981210992,7.06762615358457,25
79,6.54901610454544,6.19718383066356,30
80,9.5359086454846,5.44563179602847,35
81,7.26935534039512,9.24641102086753,35
82,2.47356470907107,5.31242341268808,30
83,6.13288461696357,2.71171187749133,20
84,1.28787193447351,9.05813898192719,20
85,0.523662932682782,0.202231060247868,20
86,5.67321366863325,7.79149748617783,25
87,7.40011448040605,3.64991617621854,20
88,7.50754248583689,3.07303057052195,20
89,3.528474541381,1.60867940168828,30
90,1.25696889590472,1.76943196449429,25
91,8.66560882655904,6.93851550109684,30
92,0.695799761451781,6.21652109082788,25
93,6.50474829366431,4.68918367987499,25
94,2.44731351267546,8.69892344344407,35
95,3.29884567065164,6.93520504049957,25
96,2.743288599886,5.06954286480322,30
97,9.79834995232522,9.13280662149191,20
98,9.13374244002625,8.12330135377124,20
99,6.74176028231159,4.04537447495386,25
100,3.26536031672731,7.94142245780677,30
101,5,5,0
