1	6.877	0.729	30
2	4.479	8.743	30
3	2.18	1.989	25
4	6.862	5.346	30
5	9.594	1.056	35
6	2.594	3.84	30
7	4.688	7.477	30
8	3.213	6.958	20
9	1.646	0.984	30
10	7.147	6.115	35
11	5.282	0.209	20
12	2.347	6.497	20
13	0.644	9.784	20
14	6.758	8.425	20
15	8.061	8.428	20
16	1.155	3.875	20
17	6.92	7.931	30
18	0.218	4.062	20
19	3.614	2.533	25
20	7.323	4.193	35
21	3.126	4.955	20
22	4.472	8.582	35
23	8.254	7.323	35
24	3.318	9.744	25
25	1.44	1.001	20
26	3.009	8.326	35
27	1.626	4.506	20
28	8.395	8.505	35
29	6.643	5.698	35
30	1.389	9.615	35
31	3.259	9.548	30
32	8.314	2.838	25
33	8.225	7.396	30
34	1.494	0.707	20
35	4.213	9.001	35
36	4.452	1.334	20
37	8.839	5.559	20
38	4.15	6.004	20
39	6.899	1.33	30
40	7.169	5.093	20
41	0.124	3.67	35
42	0.378	0.033	30
43	0.909	0.48	30
44	3.988	8.82	20
45	9.002	8.235	35
46	4.449	4.13	30
47	7.552	9.217	25
48	7.115	4.774	20
49	1.668	4.75	25
50	8.691	6.578	20
51	0.892	1.633	35
52	1.63	0.952	25
53	8.494	8.615	30
54	6.281	2.399	20
55	2.085	5.554	25
56	6.729	8.494	20
57	9.642	3.496	35
58	8.817	9.757	20
59	9.618	8.694	20
60	4.647	7.541	20
61	5	5	0
