"ID","X (km)","Y (km)","ServiceTime (min)"
1,1.09100963454694,4.34717640746385,35
2,3.33277984522283,5.14732652809471,20
3,8.37416569236666,6.63010967662558,30
4,2.76849841699004,1.43166586523876,30
5,5.87035141419619,3.44487393740565,30
6,8.36732269730419,4.05763582326472,35
7,0.711540239863098,0.853110058233142,25
8,7.02778743347153,9.32571928249672,20
9,6.9882453721948,8.38384066708386,20
10,4.6396238100715,8.79433296155185,25
11,4.36931110452861,9.35712467646226,30
12,5.62176787760109,0.724606334697455,35
13,9.28483226336539,3.78759440500289,30
14,2.30466414242983,5.37864922778681,25
15,2.21813754411414,1.05050138663501,35
16,4.20215893303975,8.01687705563381,30
17,3.33520805696025,7.39641745807603,20
18,8.64807550329715,0.52149013383314,30
19,1.77194535732269,4.82169573195279,35
20,4.9331872863695,9.20517840655521,35
21,4.29713366786018,0.415284289047122,30
22,5.64263842999935,2.93991799000651,30
23,6.56162315513939,5.00850487267599,30
24,9.7855406277813,6.09748935094103,20
25,2.32161148451269,2.64249049592763,20
26,2.40811596158892,4.23098609549925,30
27,7.96836083987728,3.66563616320491,30
28,8.31671715015545,9.42505322396755,20
29,1.13507706439123,1.23723565135151,35
30,9.63312016334385,0.700326792430133,20
31,1.47322899661958,9.64317037956789,20
32,1.43626942764968,4.42510108230636,20
33,9.25229935208336,3.70272380299866,20
34,5.07035602582619,1.70243580127135,30
35,1.5485101705417,0.541904293932021,30
36,3.48302052123472,6.57828069292009,35
37,6.59821025794372,5.78161916695535,20
38,3.11772374436259,9.87101763952523,35
39,3.51573409279808,6.03792401496321,35
40,1.47845706902444,0.649499187711626,25
41,6.58877609064803,1.6210908186622,30
42,1.85069964500144,4.75397920468822,35
43,9.54378136899322,0.0193283474072814,30
44,8.97848492022604,4.41459143068641,30
45,9.43697054404765,2.60929737240076,25
46,7.2369075124152,9.38413745490834,25
47,3.70357065927237,7.15833283727989,20
48,7.81017540255561,1.63085478357971,25
49,0.11149508645758,4.76188018452376,30
50,9.40308712190017,6.90256722969934,25
51,9.93749226210639,4.60895179538056,35
52,3.574057451915,9.5514673832804,25
53,7.47635063482448,7.12540122447535,25
54,7.92909023817629,3.97147933254018,20
55,7.05859006382525,1.17720612091944,20
56,4.75825038738549,2.4011627305299,20
57,4.94654526002705,8.63630566513166,20
58,3.08052448788658,4.35976401669905,25
59,6.95012246258557,4.97868051985279,20
60,8.22793305618688,6.91927672130987,20
61,5,5,0
