"ID","X (km)","Y (km)","ServiceTime (min)"
1,6.76023381296545,8.7016859697178,30
2,4.40792287932709,1.16104880580679,30
3,3.0798334418796,8.25036245863885,25
4,3.49736964097247,8.88213690835983,25
5,5.89764795498922,9.66419560601935,35
6,2.99161507980898,6.66787185007706,25
7,2.39276083419099,1.63362295832485,25
8,9.28617073688656,3.23950187070295,25
9,6.38138464186341,2.51191485440359,30
10,5.14215903123841,9.12704779999331,35
11,1.71769066248089,3.54079808108509,25
12,6.76852707052603,3.73679022537544,25
13,4.08131925389171,8.40217896504328,20
14,5.19955273484811,1.3424199144356,30
15,9.17971501126885,5.40678615681827,25
16,9.30406222585589,5.15245749149472,30
17,3.65339186042547,9.30955319199711,20
18,7.50483706127852,7.71494829794392,20
19,2.42769369389862,7.12276884587482,25
20,7.24816750735044,0.783811616711318,25
21,7.20865129260346,5.56638094829395,20
22,0.706388431135565,2.04383614007384,25
23,0.0137175945565104,9.66350478120148,25
24,6.3813499128446,8.66865219082683,30
25,5.40616001933813,6.97909626178443,35
26,7.96056700870395,2.84969256725162,35
27,5.81901037832722,7.55491845309734,25
28,4.73438483197242,9.45752282626927,30
29,9.90471806842834,5.11172922095284,30
30,9.8779289261438,8.19769541034475,20
31,2.87439983803779,4.34454224072397,35
32,7.11943498579785,6.12557278014719,35
33,2.1121245669201,2.35443977173418,35
34,1.57649674220011,3.58394808135927,25
35,9.8885626764968,0.99951108917594,35
36,8.15915524726734,2.05979239661247,35
37,6.43281249329448,4.11826584488153,30
38,5.60328715713695,5.52064452320337,25
39,4.97659838059917,5.10897262021899,30
40,3.81589834345505,5.84952626610175,35
41,6.95701513672248,9.66197285335511,35
42,5.20413066726178,6.87942784046754,35
43,3.27298829331994,8.80683780647814,25
44,6.14687064196914,6.99070219649002,30
45,1.12941488157958,3.60803777817637,25
46,5.96688755787909,8.65609695669264,25
47,7.79632849618793,8.24795079184696,35
48,5.32962888246402,6.94308666978031,25
49,5.35462571308017,1.38885726220906,25
50,4.83891405863687,1.09096011845395,20
51,4.60601850412786,5.47681760508567,30
52,7.98285014461726,2.75610290002078,35
53,0.941332171205431,6.81451124837622,35
54,9.57332332618535,8.57900576200336,35
55,2.13127457303926,0.448116303887218,30
56,4.10439887316898,2.59008331922814,25
57,6.85232253745198,8.83507686899975,30
58,5.43606523657218,7.64302753144875,35
59,1.70642276294529,2.45789333013818,25
60,7.04795059747994,3.6922441329807,25
61,6.9129929644987,0.35112508572638,35
62,5.30790607910603,9.00629752315581,35
63,8.92910030903295,1.06989466119558,20
64,3.22110874578357,4.58065315382555,20
65,8.28251895494759,0.243759397417307,30
66,7.78160469606519,4.54258652869612,30
67,0.919654285535216,3.40156275546178,30
68,9.52528324909508,3.37498784763739,30
69,5.50512700108811,7.95542377512902,30
70,8.18322808947414,1.03645497234538,35
71,5.03955597057939,2.87208333844319,20
72,7.0930906641297,5.33979631727561,30
73,8.17257225280628,1.09945632517338,25
74,1.09303181990981,5.42650918476284,35
75,6.49220370920375,3.69346757652238,25
76,4.28553195670247,9.76887617493048,25
77,0.953637494239956,5.02463265554979,30
78,0.829450769815594,0.888534137047827,20
79,3.67546192836016,5.97375417826697,30
80,5.24591493885964,2.44340439559892,20
81,5,5,0
