1	9.404	2.178	20
2	9.968	3.688	25
3	2.329	8.171	30
4	1.419	6.197	25
5	0.663	2.58	35
6	7.328	7.352	35
7	2.854	9.188	25
8	7.195	7.009	20
9	0.177	8.775	25
10	1.732	6.721	25
11	7.022	6.681	20
12	7.403	5.911	25
13	9.471	6.146	25
14	7.22	8.378	35
15	8.819	3.91	20
16	2.91	7.923	25
17	9.697	0.351	30
18	0.983	6.298	20
19	3.243	9.022	25
20	1.396	2.983	35
21	7.483	5.309	20
22	4.685	7.232	30
23	0.997	2.205	30
24	8.387	2.924	35
25	3.458	3.115	25
26	1.78	4.575	35
27	4.528	1.619	30
28	4.392	9.66	35
29	1.692	5.115	35
30	7.855	7.245	35
31	6.623	2.108	35
32	8.051	8.799	30
33	4.573	0.029	20
34	6.206	5.519	20
35	3.825	4.329	20
36	8.864	2.823	35
37	6.216	0.351	25
38	9.559	8.457	30
39	6.005	4.108	30
40	5.379	6.79	20
41	5.7	1.836	20
42	9.306	2.595	35
43	1.413	7.289	25
44	4.389	5.913	20
45	5.416	5.024	35
46	5.38	8.578	35
47	1.127	9.231	20
48	5.003	6.58	25
49	6.669	4.539	25
50	4.289	7.09	25
51	0.134	0.395	35
52	5.504	8.585	25
53	9.969	4.995	35
54	0.275	0.907	25
55	6.045	8.508	35
56	1.654	6.89	35
57	0.644	4.371	25
58	3.681	5.922	35
59	4.98	7.048	35
60	0.069	0.1	25
61	0.073	4.805	35
62	4.452	4.553	25
63	6.175	6.237	25
64	9.721	3.005	20
65	0.117	6.828	20
66	6.491	9.29	35
67	3.37	3.808	35
68	4.069	4.753	25
69	4.514	1.945	25
70	8.09	5.864	30
71	3.523	0.577	20
72	8.521	8.815	25
73	2.006	2.527	20
74	7.782	3.897	20
75	7.524	7.129	30
76	0.32	8.945	20
77	7.943	9.701	25
78	1.231	2.713	20
79	0.526	5.53	35
80	5.003	0.575	25
81	4.638	0.636	30
82	6.615	7.498	35
83	1.242	7.317	30
84	1.587	0.555	20
85	2.317	1.236	30
86	9.067	2.014	30
87	8.068	4.388	35
88	4.873	9.962	20
89	0.51	6.563	35
90	4.628	2.832	30
91	5	5	0
